1,83,1,5.098572399728077E-5,5.118934299143518E-5,41,0.18777549221275344,0.1875,2,-6.67064900716e-19,-2.49219577761e-18,2.15013069709e-18,-4.62477880077e-18,1.52853800312e-18,2.02069551686e-19,-1.3671629755e-18,3.37508376249e-18,-4.64056928051e-15,-6.53547027694e-15,-1.536193542614609E-4,9.060140584571386E-5,-4.8846495409024526E-5,-1.1714371075199903E-4,4.789159726346914E-5,-2.1613785071150637E-4,1.3701615615202556E-4,-1.4358953465198887E-4,1.0870458492201474E-4,-1.0467974340302999E-4
2,3,242,5.532611171779252E-5,5.526172287452346E-5,118,0.0,5.0E-4,1601,-0.01035821659,0.0053453793915,0.0105887497801,-0.0016020761705,0.0115814254548,-0.00934493025731,-0.00945394547629,-0.00913670684447,-0.00306533059582,0.00641078841104,-0.010292496735520407,0.005339699696284339,0.01064615133421698,-0.0014969589236160097,0.011758013047791477,-0.009301681440182508,-0.009411358966023992,-0.009276230502171995,-0.00286624372729799,0.0063584167398029745
3,18,14,8.093056084812296E-5,8.091771613797966E-5,7,0.26143790849673204,0.2615,4,-0.0433002522704,0.0202411924897,0.0325608992535,-0.00250775615449,0.0374566638993,0.0625160154137,-0.0503231675693,-0.0176307994683,-0.0169490077385,0.0306672561392,-0.04316703854748144,0.02027944098445572,0.03268432868011298,-0.0024168357321920075,0.03737390372082147,0.0624262942661675,-0.050208961760775994,-0.017495607372939995,-0.017145995625953994,0.030805781698016982
4,25,21,2.226483248192526E-4,2.2263653606945192E-4,1,0.31666666666666665,0.3165,2,-0.0710666457914,0.0294126972448,0.0575153958837,-0.0104533383516,0.0551329715893,0.0261556047561,-0.0611572241958,-0.0813054884107,-0.0366606080692,0.0577184181045,-0.07112576102307444,0.029566307190616314,0.05763932361590697,-0.010235788605088003,0.05530502719194247,0.026084119908283493,-0.06105938803597599,-0.08142409414558,-0.03678065448660599,0.057782184410528986
5,13,20,7.9167896679475E-5,7.928876418474434E-5,5,0.358974358974359,0.3585,2,-0.0552404404173,0.0209497694191,0.0343286056737,-0.00589069899506,0.0447126448531,0.0513942095581,-0.0633076916047,-0.0439720778408,-0.0256682035818,0.0434813191233,-0.05514934817987843,0.02108699456760013,0.03430478289672298,-0.006096342966495999,0.04469272962740148,0.05142800465786049,-0.06322947329101598,-0.04398026617874799,-0.025475850900170002,0.04345097046950698
6,58,2,1.8144621171816745E-4,1.8150549925026026E-4,1,0.023593466424682397,0.0235,1,-0.0590764152784,0.0140261225164,0.0240923447958,-0.00713565240732,0.013021047799,-0.00661656938107,0.00382831555107,0.0382681785801,0.00390005579852,-0.011410607772,-0.05914345139067745,0.014222789110872713,0.02393387591041897,-0.007016219775071997,0.01285583693377848,-0.006432562411928508,0.004043169615223996,0.038213502528932006,0.0036786425595859984,-0.011344847540283018
7,21,17,1.0781946477334399E-4,1.0779542336636232E-4,2,0.32857142857142857,0.3285,2,-0.08261722876,0.0360074546638,0.0780339468102,-0.0180425971182,0.0451498110458,0.0335260477251,-0.043995235258,0.0125990911075,-0.0617347173778,0.0330013870849,-0.08249359323842545,0.03602673585577154,0.07805704674519298,-0.018054741477984,0.04505867092273047,0.0337351039836275,-0.04413272304666399,0.012642107819876014,-0.061770220309253984,0.03305381525739298
8,65,3,4.5822371230610907E-4,4.580200933119547E-4,1,0.16009615384615383,0.1605,5,-0.144505778765,0.057238998532,0.132576528131,-0.0423658567859,0.0736858645709,0.131311991564,-0.0638326404769,0.269041002983,0.293472400914,0.0254263888176,-0.14455581236007148,0.05742690580909815,0.13250430842328897,-0.042431476905248,0.07360209195839246,0.1312851509442635,-0.063663490342024,0.268812686958812,0.29343860816981404,0.02546670199449899
9,58,2,2.8132550595273904E-4,2.8127880638592314E-4,1,0.15486993345432548,0.1545,2,-0.132226615325,0.0559659995789,0.119986247309,-0.0290324371505,0.0620158254103,0.0326622146943,-0.0276840827972,0.244088223713,0.341930265659,0.00767517341577,-0.13226626401915145,0.05581179864280933,0.11986476553373099,-0.029093263180896,0.06189197050786446,0.0327787309742095,-0.027640075108359974,0.24415455634650804,0.341632770827778,0.007763437714412985
10,44,5,1.371432668425579E-4,1.3711655852459794E-4,2,0.12473572938689217,0.1245,1,-0.0766308316761,0.0331692206185,0.0603446892147,-0.00842965749639,0.016395744627,0.07242110682,-0.0177256387323,0.0344965985271,-0.0743521113916,-0.0360680552617,-0.07665605777648844,0.03320029831476612,0.06023205036248298,-0.008396034987936007,0.01651524988706847,0.0724682108650565,-0.017657682935176,0.03456044614192401,-0.074265003220578,-0.03607321669341901
11,100,1,3.9962137179684306E-4,3.9978506098379223E-4,1,0.11313131313131314,0.1135,1,-0.307238708523,0.0511207619043,0.0175539347589,-0.00315428139462,-0.109455131015,0.141316470822,0.0853263588675,0.114536299103,-0.253059396785,-0.0536033355935,-0.3070850891687385,0.05096647714394292,0.01745205904397898,-0.0033367125407680054,-0.10936855570610751,0.1413270675431525,0.08520435815372002,0.11447105460772403,-0.252761901953778,-0.05349547677858302
12,48,9,2.571316183582595E-4,2.5725176507570234E-4,1,0.22163120567375885,0.2215,3,-0.162932454656,0.0543312713309,0.0579244069101,0.00373455881033,0.0322459232621,0.226205172129,-0.0765270402697,-0.0685277809254,-0.0515361442218,-0.021057512133,-0.16299013487145148,0.05419669147652054,0.05796341445922898,0.0035623635235519924,0.03225072558621547,0.2259660788766455,-0.07668400187226398,-0.06863839679105199,-0.051655396047705984,-0.021179994362553023
13,29,10,1.3918579529279216E-4,1.3915274846614212E-4,1,0.33004926108374383,0.3305,2,-0.117641613244,0.0487874620762,0.0907688257478,-0.0161092786192,0.0548773968484,0.11041630068,-0.0747277505877,0.00593082418321,-0.065958027891,0.0103533770597,-0.11751880601004747,0.04894759318608194,0.09069658963475097,-0.016214987860832003,0.054939085896613477,0.11024494473706747,-0.074513916617224,0.005792627094236016,-0.065935147946362,0.010292475468710982
14,25,21,9.591099195681413E-5,9.598552170540629E-5,4,0.25333333333333335,0.2535,3,-0.0469774871392,0.0207433360567,0.0395276793548,-0.0061109896228,0.0212862203847,0.00853970892984,-0.023156893649,-0.0124013296684,-0.0399325451294,-0.000549324967532,-0.04685390304975745,0.02068321777602794,0.03949023638987498,-0.006096342966495999,0.021272486726345463,0.008391219234050507,-0.02329990459827999,-0.012472654840803996,-0.03975560279882599,-6.666881332470231E-4
15,19,12,8.255038554685634E-5,8.254666809121496E-5,9,0.19298245614035087,0.1925,3,-0.0376474164599,0.0169767748727,0.0353389094859,-0.00619717199976,0.0167030600374,-0.0274609692629,-0.00753565647806,0.00218891352615,-0.0298270817175,-0.0126416755516,-0.03763674179406745,0.017049226651878135,0.03527705542668898,-0.006096342966495999,0.016881191182397476,-0.02747276861912451,-0.007675290761991971,0.0021395707072280057,-0.029640778537277992,-0.012749868514893015
16,60,2,1.560311210835235E-4,1.5584950598680406E-4,1,0.23333333333333334,0.2335,3,-0.167981918556,0.0733760890762,0.140768624928,-0.0236195283294,0.0467199130018,0.0331773936811,-0.0277332689908,0.0717418140779,-0.109412688843,-0.03323897184,-0.16790595420781945,0.07317420068041393,0.14060657950633898,-0.023574002329439986,0.04688837739937546,0.03325691747891851,-0.027640075108359974,0.07154764206038003,-0.10936939330477399,-0.033263174744199014
17,56,6,1.3447750285764382E-4,1.3467313059474498E-4,2,0.21298701298701297,0.2125,1,-0.136218442092,0.0548318863577,0.101620152319,-0.0140515083507,0.0556113228899,0.0220734262321,-0.030931497705,0.0332981337868,-0.122534517683,-0.0173275647617,-0.13626036722995047,0.05500424505966495,0.10171567830769898,-0.013915295839392022,0.05567096848727149,0.022258627870611503,-0.031112211516423988,0.03319054999679601,-0.122459165878542,-0.017245935633645015
18,15,20,7.532641187405139E-5,7.521638430165606E-5,5,0.4666666666666667,0.4665,12,-0.0368404691208,0.0171223856508,0.0342900698333,-0.00574189549272,0.0174177314459,-0.0189661672643,-0.00942199638535,0.0107693287238,-0.0239474130895,-0.0152392282814,-0.036715025668498436,0.017049226651878135,0.03430478289672298,-0.005636404562208014,0.01724713247772648,-0.018865411534362497,-0.009411358966023992,0.010815579626372016,-0.023690881912837983,-0.015278906269191012
19,39,7,9.848576196737121E-5,9.842894963525926E-5,2,0.27800269905533065,0.2785,4,-0.104048465279,0.0475353878586,0.0941059835185,-0.0159882781028,0.0355244787374,0.00829245193188,-0.021782187787,0.0554329039963,-0.0817065042959,-0.0149121199669,-0.10400030283503545,0.04773626281136534,0.09426158891129299,-0.016214987860832003,0.035544197244176484,0.008391219234050507,-0.02199785344525601,0.05556552036722001,-0.08199986883235,-0.014997902074269015
20,21,17,7.270796267935127E-5,7.277295637180308E-5,15,0.2857142857142857,0.28550000000000003,11,-0.0224467840518,0.00882787403004,0.0183898993819,-0.00150194266649,0.00922616463917,-0.0228946757879,-0.00070655430959,-0.0183630622075,-0.0106483049065,0.00214187332042,-0.022582045076440432,0.008973690820434144,0.018424331573944977,-0.0014969589236160097,0.009196423980488477,-0.0226909035720345,-7.310179458639987E-4,-0.018408871469691987,-0.010601109339069992,0.0021433538159729704
21,41,7,1.252607769275414E-4,1.2530665686364193E-4,2,0.2865853658536585,0.28650000000000003,1,-0.106990845768,0.0450570830906,0.0838846626701,-0.00929328382311,0.0206862777205,-0.0245068577827,0.00988098014427,0.0122776210798,-0.0949577984563,-0.0639572371352,-0.10707268992026545,0.044909825270359915,0.08389068192498897,-0.009315911796512005,0.02054060413568748,-0.024603649590870497,0.009685391278328015,0.012185475771500018,-0.09508964140611799,-0.06389263199069702
22,59,4,1.954156645309347E-4,1.953515908527604E-4,1,0.16715371127995324,0.1675,3,-0.128242912809,0.0316808588664,-0.0264426873387,0.0361083057594,0.0871890749753,0.108719813517,-0.11653526021,-0.183054758002,0.0851181459513,0.115528546467,-0.12827216080835246,0.031585191148477326,-0.02630020480449101,0.036217990227999985,0.08714191988556547,0.10881038522294051,-0.11661357056499999,-0.183253040933428,0.085192226314414,0.11538804436953898
23,32,8,5.793902579552831E-5,5.8112388792685264E-5,73,0.07056451612903226,0.07050000000000001,2,-0.0209606015016,0.00875990532755,0.0189390800273,-0.00226322303929,0.0097780980846,-0.0130143382937,-0.00339015189542,-0.00223640156073,-0.0127064906251,-0.00680015685946,-0.021045851533825433,0.008569914028861925,0.01907251326058898,-0.0024168357321920075,0.009928306571146475,-0.013127173477854498,-0.0033351202519119882,-0.0024267497765319973,-0.01298106798884599,-0.006848780421531017
24,75,1,1.0428913283630297E-4,1.0413028147158287E-4,1,0.12396396396396396,0.1235,4,-0.099001986669,0.0445714508098,0.0837370371982,-0.0135348295261,0.0448969128324,-0.0280443082716,-0.0315409671485,0.0204148482602,-0.0252161543949,-0.017595578361,-0.09908448349866744,0.044506048478787724,0.08389068192498897,-0.01345535743510401,0.04505867092273047,-0.0279509551238335,-0.031546228567432,0.020404852642268004,-0.025475850900170002,-0.017526939828567012
25,37,7,7.721030197813964E-5,7.72525742432002E-5,9,0.27627627627627627,0.2765,2,-0.0447990228892,0.0199251908675,0.0369875844042,-0.00505764395236,0.0176790173398,0.0174418540142,-0.0162107064836,-0.0119403002728,-0.0450657179865,-0.0162510972223,-0.04470323209009641,0.01987566419288353,0.03689750964329898,-0.005176466157920001,0.017613073773055474,0.017476762823521508,-0.01635563178215199,-0.012016022792427986,-0.045110509760821996,-0.01612191885395703
26,48,9,1.1745262745344666E-4,1.1756913508577419E-4,3,0.20656028368794327,0.20650000000000002,2,-0.11073637712,0.0362438978544,0.0466000298663,0.00149583871589,-0.00468756699898,0.0130526704735,0.0141746919766,-0.0925858469956,-0.0211247256349,-0.0807015215727,-0.11075955442254146,0.03643051264734373,0.046620234942958985,0.0017226099063999967,-0.004709345242013524,0.013173084281140501,0.014025561788408025,-0.092383263306604,-0.021310923263061984,-0.08075288368601702
27,48,9,7.155160493847806E-5,7.15512424068766E-5,10,0.19060283687943264,0.1905,8,-0.0580969587111,0.0264643751481,0.0498613906174,-0.00757570732053,0.0257138171545,-0.0201597468059,-0.0153757026567,-0.0147893148259,-0.0504963112228,-0.0193201032766,-0.05822173526510843,0.02633609285803873,0.04986114337617899,-0.00747615817936001,0.025663782270293478,-0.020299971048489504,-0.015487597680135995,-0.01475581508268399,-0.050465416722818,-0.01921296499809902
28,59,4,1.4596425624402665E-4,1.4607579426739216E-4,1,0.16773816481589712,0.1675,3,-0.150318370844,0.0335892058066,0.029023362339,-0.00507017245537,-0.0158587819132,-0.151635405707,0.0448853040908,-0.0676151042388,0.0135342077616,-0.165475648455,-0.15039334782200847,0.03360407510633834,0.02911932940357098,-0.005176466157920001,-0.01568758410188352,-0.1518012598434645,0.044840772409976026,-0.0677251326943,0.013793466821134026,-0.16533514635753901
29,30,12,6.616781283163423E-5,6.625714855886184E-5,18,0.41839080459770117,0.4185,3,-0.0435566001095,0.0187057320702,0.0350026877985,-0.00517130045839,0.013215259658,-0.0182664830994,-0.00475130964663,-0.0239001380716,-0.0305602158853,-0.0173744567427,-0.043474277256004445,0.01866433381816693,0.03495296458336698,-0.005176466157920001,0.013221778229107486,-0.01838722502965351,-0.004637171404935997,-0.023888456050203996,-0.03083075786216599,-0.017245935633645015
30,56,6,8.805519441403271E-5,8.824799992753857E-5,6,0.22597402597402597,0.2255,2,-0.0733980824383,0.0318680743141,0.0636156711863,-0.00792421263396,0.0324272660502,-0.0805524458718,-0.00670720670348,-0.0652110002486,-0.000841237299762,-0.00979572042192,-0.07327643198273545,0.03198896794004952,0.06347295879570299,-0.007936096583647995,0.03225072558621547,-0.0805514706418235,-0.006807256659976002,-0.064985340404044,-0.0010812747399659983,-0.009658822370751025
31,66,2,1.6023471374493185E-4,1.6032912385820116E-4,1,0.151981351981352,0.1515,3,-0.145885866598,0.0394930377457,0.0799264968857,-0.0281519858303,-0.0242461903169,-0.196107457966,0.0622513268051,0.00137392320275,0.0875017101411,0.0839048673887,-0.14578476719416347,0.039660726979921346,0.08000159180512498,-0.028173386372320003,-0.024104233894450516,-0.19627260478140152,0.06220145445029601,0.0012263066104760134,0.08757218496419,0.08391557453827497
32,71,1,1.3459502341429646E-4,1.3467313059474498E-4,2,0.1891348088531187,0.1895,2,-0.144284666889,0.0493046513871,0.110363376122,-0.0295305872429,-0.000865738881239,-0.249865024025,0.0392243463711,-0.0517535140123,-0.0294288557794,0.0827938822764,-0.14424857365154847,0.04935136997765413,0.11046613107739298,-0.029553201585184014,-6.839909933945149E-4,-0.2498294933088095,0.03919855074687201,-0.051743011001139996,-0.029640778537277992,0.08279155775858699
33,44,5,1.1447111049475372E-4,1.1431123117930358E-4,2,0.21987315010570824,0.2195,4,-0.0961148926803,0.0242317172696,0.0591055721258,-0.0235062605714,0.00371897624941,-0.154737516504,0.0506886749983,-0.0761057214349,-0.014976758805,-0.0535828802235,-0.09601209641343744,0.024317208900177745,0.05925977783251697,-0.023574002329439986,0.0037073045505534724,-0.15467037887171847,0.05048299407307999,-0.07594450956506799,-0.014766036976177996,-0.05349547677858302
