509	-0.306496030381	-0.306496030381	0.0362121473032	10	10
7	-0.0638326404769	-0.0638326404769	0.269041002983	9	9
8	-0.0276840827972	-0.0276840827972	0.244088223713	8	8
247	0.127521020627	0.127521020627	0.0865408403995	7	7
510	-0.225643604307	-0.225643604307	0.0140287150539	6	6
304	0.120705448402	0.120705448402	-0.0225462659965	5	5
72	-0.0624684927278	-0.0624684927278	0.0491017016165	4	4
250	0.0696930242663	0.0696930242663	-0.141566708033	3	3
175	-0.034119456317	-0.034119456317	0.165081298683	2	2
230	0.0634523210463	0.0634523210463	0.0494514610279	1	1
