787	-0.0454215645605	-0.0454215645605	-0.279759693518	10	10
1208	-0.0382915660074	-0.0382915660074	-0.277919939901	9	9
60	-0.0405602019107	-0.0405602019107	-0.274240432666	8	8
867	-0.104406098045	-0.104406098045	-0.0925647629726	7	7
1278	-0.00620657251853	-0.00620657251853	0.0104614395879	6	6
898	0.0271747843436	0.0271747843436	0.015520762035	5	5
1690	-0.0263002048045	-0.0263002048045	0.036217990228	4	4
637	0.0291193294036	0.0291193294036	0.00632199394928	3	3
1552	0.00967387880425	0.00967387880425	-0.041971538501	2	2
1618	0.0291193294036	0.0291193294036	0.0054021171407	1	1
