787	-0.0454215645605	-0.0454215645605	-0.279759693518	10	10
1208	-0.0382915660074	-0.0382915660074	-0.277919939901	9	9
60	-0.0405602019107	-0.0405602019107	-0.274240432666	8	8
867	-0.104406098045	-0.104406098045	-0.0925647629726	7	7
1454	-0.0807474664826	-0.0807474664826	-0.0373721544581	6	6
178	-0.0826920115425	-0.0826920115425	-0.024493879138	5	5
64	0.121809310594	0.121809310594	0.179718772366	4	4
266	0.132504308423	0.132504308423	-0.0424314769052	3	3
473	-0.183160172972	-0.183160172972	0.0582950336338	2	2
1407	0.140606579506	0.140606579506	-0.0235740023294	1	1
