<<<<<<< HEAD
718	-0.0452811521942	-0.0452811521942	-0.27998966272	10	10
719	-0.0383590112306	-0.0383590112306	-0.27793843016	9	9
559	-0.0404409820015	-0.0404409820015	-0.274174802266	8	8
469	-0.104562997825	-0.104562997825	-0.0923749934785	7	7
21	-0.0264426873387	-0.0264426873387	0.0361083057594	6	6
612	0.027227689509	0.027227689509	0.0157282026367	5	5
864	0.0159516971654	0.0159516971654	0.0056772675179	4	4
608	0.0289835605502	0.0289835605502	0.00636387896637	3	3
90	0.0289643780385	0.0289643780385	0.00531415704961	2	2
743	0.00959836523511	0.00959836523511	-0.041808804265	1	1
=======
21068	0.019351582263	0.019351582263	0.0447831292193	10	10
23580	0.0193590437748	0.0193590437748	0.0323391260936	9	9
19644	0.0175496480344	0.0175496480344	0.0194830888408	8	8
1589	0.0144052950084	0.0144052950084	-0.0707135624113	7	7
18455	-0.0792337783644	-0.0792337783644	0.081996023513	6	6
21174	0.01493280312	0.01493280312	0.0318882605838	5	5
19165	-0.0689778215243	-0.0689778215243	0.0819154859374	4	4
3047	0.0523904898418	0.0523904898418	0.0195616779662	3	3
12976	-0.0144150714017	-0.0144150714017	0.0288783207826	2	2
8430	0.0104208580965	0.0104208580965	0.0183819988167	1	1
>>>>>>> d014bd20a9f6144668fd632c5315fe600feed7f0
