1	-0.00102111902538	-0.00102111902538	8.02733097824E-4	10	10
2	-0.0143088436016	-0.0143088436016	-0.00747615817936	9	9
3	0.0015716077212	0.0015716077212	-5.7708211504E-4	8	8
4	-4.8846495409e-05	-4.8846495409E-5	-1.17143710752E-4	7	7
5	0.000275244347913	2.75244347913E-4	-1.17143710752E-4	6	6
6	0.00675706121435	0.00675706121435	-0.00149695892362	5	5
7	-0.000372937338731	-3.72937338731E-4	-0.00471652775363	4	4
8	0.00221978940784	0.00221978940784	3.42794693536E-4	3	3
9	-0.00491020914524	-0.00491020914524	-0.00793609658365	2	2
10	-0.00815111757846	-0.00815111757846	-0.0447311689267	1	1
