1	0.00143906730918	0.00143906730918	-1.43589534652E-4	10	10
2	-0.0927426327596	-0.0927426327596	0.021318116739	9	9
3	-0.00116503499687	-0.00116503499687	0.00853241938449	8	8
4	0.000137016156152	1.37016156152E-4	-1.43589534652E-4	7	7
5	-0.00116503499687	-0.00116503499687	-6.00221583028E-4	6	6
6	0.00143906730918	0.00143906730918	-0.00836296640542	5	5
7	0.00057103320716	5.7103320716E-4	3.13042513724E-4	4	4
8	-0.00203306909889	-0.00203306909889	0.00716252323936	3	3
9	0.00968539127833	0.00968539127833	0.0158385321585	2	2
10	0.00404316961522	0.00404316961522	0.00168293865885	1	1
