<<<<<<< HEAD
1369	0.933333333333	0.933333333333	0.9335	10	10
2446	0.933333333333	0.933333333333	0.9335	9	9
516	0.952380952381	0.952380952381	0.9525	8	8
134	0.9	0.9	0.9005	7	7
827	0.9	0.9	0.9005	6	6
2447	0.9	0.9	0.9005	5	5
788	0.866666666667	0.866666666667	0.8665	4	4
597	0.642857142857	0.642857142857	0.6425	3	3
1720	0.642857142857	0.642857142857	0.6425	2	2
131	0.8	0.8	0.8005	1	1
=======
19572	0.61038961039	0.61038961039	0.6105	10	10
9832	0.61	0.61	0.6105	9	9
18375	0.61	0.61	0.6105	8	8
5738	0.610294117647	0.610294117647	0.6105	7	7
19777	0.269047619048	0.269047619048	0.2695	6	6
642	0.269005847953	0.269005847953	0.2695	5	5
1946	0.269005847953	0.269005847953	0.2695	4	4
3305	0.269005847953	0.269005847953	0.2695	3	3
5331	0.269005847953	0.269005847953	0.2695	2	2
7422	0.269005847953	0.269005847953	0.2695	1	1
>>>>>>> d014bd20a9f6144668fd632c5315fe600feed7f0
