8	0.341930265659	0.341930265659	0.00767517341577	10	10
10	-0.253059396785	-0.253059396785	-0.0536033355935	9	9
7	0.293472400914	0.293472400914	0.0254263888176	8	8
27	0.0135342077616	0.0135342077616	-0.165475648455	7	7
443	0.01087126268	0.01087126268	0.114964745402	6	6
270	0.097706508928	0.097706508928	-0.141609570173	5	5
152	0.0602882198523	0.0602882198523	0.0304604630644	4	4
250	0.105879374226	0.105879374226	-0.135329442602	3	3
261	0.000218870097817	2.18870097817E-4	-0.106150130497	2	2
509	-0.00294628995689	-0.00294628995689	-0.105865148031	1	1
