867	-0.230861065755	-0.230861065755	-0.0580767049205	10	10
43	0.00370730455055	0.00370730455055	-0.251742239328	9	9
158	-0.000683990993395	-6.83990993395E-4	-0.249829493309	8	8
1	-0.000683990993395	-6.83990993395E-4	0.00217479467283	7	7
2	-0.0383759444123	-0.0383759444123	-0.0279509551238	6	6
3	0.00151165677858	0.00151165677858	0.00265298117754	5	5
4	4.78915972635e-05	4.78915972635E-5	-2.16137850712E-4	4	4
5	0.00114571548325	0.00114571548325	0.00265298117754	3	3
6	0.00260948066457	0.00260948066457	-0.014561732992	2	2
7	0.00334136325522	0.00334136325522	2.62048653997E-4	1	1
