867	-0.230861065755	-0.230861065755	-0.0580767049205	10	10
577	-0.0998540820276	-0.0998540820276	0.225009705867	9	9
178	-0.16938292814	-0.16938292814	0.0227368143753	8	8
1122	-0.109368555706	-0.109368555706	0.141327067543	7	7
43	0.00370730455055	0.00370730455055	-0.251742239328	6	6
158	-0.000683990993395	-6.83990993395E-4	-0.249829493309	5	5
1792	-0.0767997804218	-0.0767997804218	0.0963775361005	4	4
473	-0.126933737882	-0.126933737882	0.125546912888	3	3
1333	-0.0248361164851	-0.0248361164851	-0.040861990751	2	2
170	-0.117785205499	-0.117785205499	0.0284750524318	1	1
