664	0.341632770828	0.341632770828	0.00776343771441	10	10
1496	0.0137934668211	0.0137934668211	-0.165335146358	9	9
1494	0.0976870092257	0.0976870092257	-0.141730793984	8	8
473	0.1060168645	0.1060168645	-0.135267697501	7	7
1	-0.000486285077522	-4.86285077522E-4	-0.00375773427739	6	6
2	-0.00465121271463	-0.00465121271463	-0.0464703719055	5	5
3	0.0126034874962	0.0126034874962	7.38332841363E-4	4	4
4	0.000108704584922	1.08704584922E-4	-1.04679743403E-4	3	3
5	-0.00584119203952	-0.00584119203952	-3.85683938325E-4	2	2
6	0.00546361154692	0.00546361154692	-0.00150970071801	1	1
