787	-0.0454215645605	-0.0454215645605	-0.279759693518	10	10
1208	-0.0382915660074	-0.0382915660074	-0.277919939901	9	9
60	-0.0405602019107	-0.0405602019107	-0.274240432666	8	8
867	-0.104406098045	-0.104406098045	-0.0925647629726	7	7
1454	-0.0807474664826	-0.0807474664826	-0.0373721544581	6	6
178	-0.0826920115425	-0.0826920115425	-0.024493879138	5	5
1424	-0.0544961081735	-0.0544961081735	-0.0189746182866	4	4
1181	-0.0593574708233	-0.0593574708233	-0.0258736943509	3	3
421	-0.0567647440768	-0.0567647440768	-0.00517646615792	2	2
1221	-0.0418565652839	-0.0418565652839	-0.0534699986082	1	1
