<<<<<<< HEAD
10	-0.307238708523	-0.307238708523	0.0511207619043	10	10
559	-0.0862755548514	-0.0862755548514	-0.330400702496	9	9
718	-0.0655631083679	-0.0655631083679	-0.289698905761	8	8
719	-0.0708210190508	-0.0708210190508	-0.285279098758	7	7
268	-0.103016805845	-0.103016805845	-0.0889730367627	6	6
611	-0.0304848008512	-0.0304848008512	-0.255063581704	5	5
250	-0.194177593109	-0.194177593109	-0.0409569605957	4	4
469	-0.087023086391	-0.087023086391	-0.0619926376873	3	3
258	-0.0792704397851	-0.0792704397851	-0.0324428948537	2	2
1145	-0.0249170428135	-0.0249170428135	-0.0330424819251	1	1
=======
17403	-0.0451987136071	-0.0451987136071	-0.0236141650728	10	10
811	-0.0984203329432	-0.0984203329432	0.00746156781093	9	9
21387	-0.0295004077045	-0.0295004077045	-0.0231391617527	8	8
1589	-0.0479563680466	-0.0479563680466	0.107655780245	7	7
23057	-0.0291619597801	-0.0291619597801	-0.0222041250453	6	6
1621	-0.0459514918716	-0.0459514918716	0.0977526011623	5	5
23855	-0.0390269058649	-0.0390269058649	-0.0141284233785	4	4
12861	-0.0549939325732	-0.0549939325732	0.0847737589889	3	3
18455	-0.0187625332728	-0.0187625332728	0.0289586277719	2	2
1588	-0.0173112553864	-0.0173112553864	0.027335500901	1	1
>>>>>>> d014bd20a9f6144668fd632c5315fe600feed7f0
