1	-0.00138257418835	-0.00138257418835	9.06014058457E-5	10	10
2	-0.00476219998211	-0.00476219998211	-0.00394716650988	9	9
3	-0.00107533547983	-0.00107533547983	4.94378197418E-4	8	8
4	-0.000153619354261	-1.53619354261E-4	9.06014058457E-5	7	7
5	-0.0019970516054	-0.0019970516054	9.06014058457E-5	6	6
6	-0.00568391610768	-0.00568391610768	0.00291703894685	5	5
7	-0.000768096771307	-7.68096771307E-4	-0.00435094330145	4	4
8	-0.00138257418835	-0.00138257418835	9.06014058457E-5	3	3
9	-0.0124431676952	-0.0124431676952	-0.0035433897183	2	2
10	-0.00937078060995	-0.00937078060995	-0.0362493098357	1	1
