1496177255297	205	851	0	332.90106	1.0	0.9989017023613399	2.0	2	-0.000153619354261
1496177255297	205	1119	0	332.90106	1.0	0.9989017023613399	2.0	2	-0.000153619354261
1496177255297	205	1438	0	332.90106	1.0	0.9989017023613399	2.0	2	-0.000153619354261
1496177255297	205	937	0	308.29715	0.9260924251788204	0.9975288303130149	4.5	2	-0.000460858062784
1496177255297	205	971	0	308.29715	0.9260924251788204	0.9975288303130149	4.5	2	-0.000460858062784
1496177255297	205	790	0	291.88996	0.8768069407769383	0.9967051070840197	6.0	2	-0.0019970516054
1496177255297	205	109	0	259.45509	0.779375980358849	0.9956068094453597	8.0	2	-0.00168981289688
1496177255297	205	712	0	259.45509	0.779375980358849	0.9956068094453597	8.0	2	-0.00168981289688
1496177255297	205	897	0	259.45509	0.779375980358849	0.9956068094453597	8.0	2	-0.00168981289688
1496177255297	205	427	0	160.60263	0.48243351943667595	0.9931356397583745	12.5	2	-0.00230429031392
1496177255297	205	875	0	160.60263	0.48243351943667595	0.9931356397583745	12.5	2	-0.00230429031392
1496177255297	205	985	0	160.60263	0.48243351943667595	0.9931356397583745	12.5	2	-0.00230429031392
1496177255297	205	1312	0	160.60263	0.48243351943667595	0.9931356397583745	12.5	2	-0.00230429031392
1496177255297	205	1539	0	160.60263	0.48243351943667595	0.9931356397583745	12.5	2	-0.00230429031392
1496177255297	205	1558	0	160.60263	0.48243351943667595	0.9931356397583745	12.5	2	-0.00230429031392
1496177255297	205	39	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	223	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	514	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	635	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	991	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	1125	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	1179	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	1486	0	148.8198	0.4470391292836376	0.9892915980230642	19.5	2	-0.00107533547983
1496177255297	205	18	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	408	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	523	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	645	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	767	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	810	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	878	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	1011	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	1059	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	1555	0	113.94016	0.34226433523521976	0.984349258649094	28.5	2	-0.00107533547983
1496177255297	205	1122	0	4.75677	0.014288840053558257	0.9813289401427787	34.0	2	-0.307085089169
1496177255297	205	60	0	4.42303	0.013286319965457606	0.9807797913234486	35.0	2	-0.0861804577407
1496177255297	205	787	0	3.69893	0.011111199225379457	0.9802306425041186	36.0	2	-0.0655954642697
1496177255297	205	1208	0	3.64921	0.010961845540533876	0.9796814936847886	37.0	2	-0.0708185223146
1496177255297	205	1451	0	3.47434	0.01043655433238933	0.9791323448654585	38.0	2	-0.103078586709
1496177255297	205	64	0	3.07044	0.009223280935182364	0.9785831960461285	39.0	2	-0.030570251498
1496177255297	205	473	0	2.60568	0.007827190457128614	0.9780340472267984	40.0	2	-0.194328483141
1496177255297	205	867	0	2.57772	0.007743201538619312	0.9774848984074684	41.0	2	-0.0871021738663
1496177255297	205	1181	0	2.29402	0.006890996381928013	0.9769357495881383	42.0	2	-0.0794212061532
1496177255297	205	1454	0	1.9051	0.005722721339487475	0.9763866007688083	43.0	2	-0.0397874127537
1496177255297	205	1221	0	1.87969	0.005646392354533207	0.9758374519494784	44.0	2	-0.0250399547446
1496177255297	205	553	0	1.84162	0.0055320340523998335	0.9752883031301482	45.0	2	-0.03640778696
1496177255297	205	251	0	1.69766	0.0050995932545243325	0.9747391543108183	46.0	2	-0.0185879418656
1496177255297	205	1732	0	1.67099	0.0050194793612252245	0.9741900054914882	47.0	2	-0.096319335122
1496177255297	205	1522	0	1.60632	0.004825217438478568	0.9736408566721582	48.0	2	-0.00660563223324
