867	-0.230861065755	-0.230861065755	-0.0580767049205	10	10
577	-0.0998540820276	-0.0998540820276	0.225009705867	9	9
178	-0.16938292814	-0.16938292814	0.0227368143753	8	8
1122	-0.109368555706	-0.109368555706	0.141327067543	7	7
43	0.00370730455055	0.00370730455055	-0.251742239328	6	6
158	-0.000683990993395	-6.83990993395E-4	-0.249829493309	5	5
473	-0.126933737882	-0.126933737882	0.125546912888	4	4
170	-0.117785205499	-0.117785205499	0.0284750524318	3	3
1454	-0.124006207519	-0.124006207519	-0.0733786730712	2	2
466	0.0322507255862	0.0322507255862	0.225966078877	1	1
