<<<<<<< HEAD
7	0.000458020093312	4.58020093312E-4	1.0	10	10
611	0.000435214765967	4.35214765967E-4	1.0	9	9
10	0.000399785060984	3.99785060984E-4	1.0	8	8
87	0.000173767977472	1.73767977472E-4	2.0	7	7
160	0.000173767977472	1.73767977472E-4	2.0	6	6
559	0.000372500115767	3.72500115767E-4	1.0	5	5
250	0.000354581644282	3.54581644282E-4	1.0	4	4
90	0.000303269657755	3.03269657755E-4	1.0	3	3
21	0.000195351590853	1.95351590853E-4	1.0	2	2
812	0.000182727213215	1.82727213215E-4	1.0	1	1
=======
23924	0.000813586827192	8.13586827192E-4	1.0	10	10
24229	0.000782051832418	7.82051832418E-4	1.0	9	9
24238	0.000746473889597	7.46473889597E-4	1.0	8	8
23871	0.000680169541612	6.80169541612E-4	1.0	7	7
24148	0.000593650453388	5.93650453388E-4	1.0	6	6
23452	0.000505514185944	5.05514185944E-4	1.0	5	5
1353	9.717643311e-05	9.717643311E-5	1.0	4	4
23407	0.000106070918815	1.06070918815E-4	1.0	3	3
23803	0.00047559637039	4.7559637039E-4	1.0	2	2
19202	0.000109305277254	1.09305277254E-4	1.0	1	1
>>>>>>> d014bd20a9f6144668fd632c5315fe600feed7f0
