835	0.000413832892592	4.13832892592E-4	-6.9432435542E-4	10	10
1514	0.000413832892592	4.13832892592E-4	-6.9432435542E-4	9	9
620	0.00517106973187	0.00517106973187	0.00169660816812	8	8
585	4.78915972635e-05	4.78915972635E-5	-6.9432435542E-4	7	7
584	0.00443918714121	0.00443918714121	2.62048653997E-4	6	6
1313	0.00443918714121	0.00443918714121	2.62048653997E-4	5	5
1275	0.00443918714121	0.00443918714121	0.00121842166342	4	4
1801	0.00443918714121	0.00443918714121	0.00121842166342	3	3
712	-0.000318049698066	-3.18049698066E-4	-6.9432435542E-4	2	2
1669	0.00443918714121	0.00443918714121	7.40235158706E-4	1	1
